case_id,event_n,activity_code,activity_name,start_time,stop_time,sex_label,PEEDUCA,education_label,GEREG,region_label,TUDIARYDAY,weekday_label,is_weekend
'20101110101042,1,1,Sleeping,04:00:00,06:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,2,1,Sleeping,06:30:00,07:00:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,3,3,Physical care for hh children,07:00:00,07:05:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,4,2,Interior cleaning,07:05:00,07:10:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,5,5,"Work, main job",07:10:00,07:20:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,6,3,Physical care for hh children,07:20:00,07:25:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,7,3,Physical care for hh children,07:25:00,07:40:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,8,3,Physical care for hh children,07:40:00,07:50:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,9,3,Physical care for hh children,07:50:00,07:55:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,10,18,Travel related to personal care,07:55:00,08:25:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,11,5,"Work, main job",08:25:00,11:25:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,12,11,Eating and drinking,11:25:00,12:13:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,13,5,"Work, main job",12:13:00,15:42:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,14,5,"Work, main job",15:42:00,17:40:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,15,18,Travel related to personal care,17:40:00,18:10:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,16,1,Sleeping,18:10:00,18:13:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,17,11,Eating and drinking,18:13:00,18:33:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,18,3,Physical care for hh children,18:33:00,19:03:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,19,3,Physical care for hh children,19:03:00,19:28:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,20,2,Interior cleaning,19:28:00,19:48:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,21,3,Physical care for hh children,19:48:00,20:08:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,22,12,Socializing and communicating with others,20:08:00,20:13:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,23,3,Physical care for hh children,20:13:00,20:18:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,24,2,Interior cleaning,20:18:00,21:03:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,25,5,"Work, main job",21:03:00,21:48:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,26,12,Socializing and communicating with others,21:48:00,22:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,27,2,Interior cleaning,22:30:00,22:45:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,28,1,Sleeping,22:45:00,22:55:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,29,3,Physical care for hh children,22:55:00,22:56:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101042,30,1,Sleeping,22:56:00,06:30:00,Female,44,Master’s degree,2,Midwest,4,Wednesday,FALSE
'20101110101089,1,1,Sleeping,04:00:00,06:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,2,1,Sleeping,06:00:00,06:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,3,3,Physical care for hh children,06:30:00,07:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,4,3,Physical care for hh children,07:00:00,07:10:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,5,2,Interior cleaning,07:10:00,07:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,6,18,Travel related to personal care,07:30:00,07:32:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,7,3,Physical care for hh children,07:32:00,07:42:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,8,18,Travel related to personal care,07:42:00,07:46:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,9,5,"Work, main job",07:46:00,11:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,10,11,Eating and drinking,11:00:00,11:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,11,5,"Work, main job",11:30:00,16:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,12,18,Travel related to personal care,16:00:00,16:04:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,13,3,Physical care for hh children,16:04:00,16:19:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,14,18,Travel related to personal care,16:19:00,16:21:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,15,2,Interior cleaning,16:21:00,18:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,16,18,Travel related to personal care,18:00:00,18:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,17,11,Eating and drinking,18:30:00,19:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,18,18,Travel related to personal care,19:30:00,20:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,19,3,Physical care for hh children,20:00:00,20:45:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,20,12,Socializing and communicating with others,20:45:00,22:00:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101089,21,1,Sleeping,22:00:00,07:30:00,Female,44,Master’s degree,3,South,6,Friday,FALSE
'20101110101094,1,1,Sleeping,04:00:00,07:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,2,2,Interior cleaning,07:00:00,07:15:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,3,12,Socializing and communicating with others,07:15:00,08:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,4,11,Eating and drinking,08:00:00,08:30:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,5,2,Interior cleaning,08:30:00,10:30:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,6,12,Socializing and communicating with others,10:30:00,11:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,7,1,Sleeping,11:00:00,12:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,8,18,Travel related to personal care,12:00:00,12:10:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,9,11,Eating and drinking,12:10:00,13:15:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,10,18,Travel related to personal care,13:15:00,13:25:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,11,7,Security procedures rel. to consumer purchases,13:25:00,13:45:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,12,18,Travel related to personal care,13:45:00,14:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,13,4,Physical care for nonhh children,14:00:00,14:15:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,14,18,Travel related to personal care,14:15:00,14:22:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,15,7,Security procedures rel. to consumer purchases,14:22:00,15:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,16,18,Travel related to personal care,15:00:00,15:10:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,17,12,Socializing and communicating with others,15:10:00,15:30:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,18,5,"Work, main job",15:30:00,16:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,19,16,Waiting associated with telephone calls,16:00:00,16:30:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,20,5,"Work, main job",16:30:00,17:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,21,13,Doing aerobics,17:00:00,18:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,22,2,Interior cleaning,18:00:00,18:45:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,23,2,Interior cleaning,18:45:00,19:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,24,11,Eating and drinking,19:00:00,19:30:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,25,2,Interior cleaning,19:30:00,20:00:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,26,12,Socializing and communicating with others,20:00:00,23:30:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101094,27,1,Sleeping,23:30:00,09:10:00,Male,44,Master’s degree,3,South,2,Monday,FALSE
'20101110101101,1,1,Sleeping,04:00:00,05:45:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,2,2,Interior cleaning,05:45:00,06:00:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,3,1,Sleeping,06:00:00,06:40:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,4,3,Physical care for hh children,06:40:00,06:55:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,5,3,Physical care for hh children,06:55:00,07:10:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,6,18,Travel related to personal care,07:10:00,07:13:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,7,3,Physical care for hh children,07:13:00,07:18:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,8,18,Travel related to personal care,07:18:00,07:38:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,9,5,"Work, main job",07:38:00,12:35:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,10,11,Eating and drinking,12:35:00,13:05:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,11,5,"Work, main job",13:05:00,17:15:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,12,18,Travel related to personal care,17:15:00,17:35:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,13,2,Interior cleaning,17:35:00,18:35:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,14,11,Eating and drinking,18:35:00,19:05:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,15,3,Physical care for hh children,19:05:00,19:30:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,16,12,Socializing and communicating with others,19:30:00,20:30:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,17,3,Physical care for hh children,20:30:00,20:35:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,18,5,"Work, main job",20:35:00,22:05:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101101,19,1,Sleeping,22:05:00,05:15:00,Female,44,Master’s degree,3,South,3,Tuesday,FALSE
'20101110101122,1,1,Sleeping,04:00:00,07:30:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,2,2,Interior cleaning,07:30:00,07:40:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,3,11,Eating and drinking,07:40:00,08:00:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,4,1,Sleeping,08:00:00,08:20:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,5,1,Sleeping,08:20:00,08:45:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,6,2,Interior cleaning,08:45:00,09:15:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,7,7,Security procedures rel. to consumer purchases,09:15:00,09:30:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,8,2,Interior cleaning,09:30:00,09:40:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,9,18,Travel related to personal care,09:40:00,10:00:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,10,7,Security procedures rel. to consumer purchases,10:00:00,10:10:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,11,12,Socializing and communicating with others,10:10:00,10:25:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,12,12,Socializing and communicating with others,10:25:00,10:55:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,13,7,Security procedures rel. to consumer purchases,10:55:00,11:10:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,14,18,Travel related to personal care,11:10:00,11:20:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,15,11,Eating and drinking,11:20:00,11:30:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,16,18,Travel related to personal care,11:30:00,11:50:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,17,18,Travel related to personal care,11:50:00,12:05:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,18,18,Travel related to personal care,12:05:00,15:00:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,19,18,Travel related to personal care,15:00:00,15:10:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,20,18,Travel related to personal care,15:10:00,15:20:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,21,18,Travel related to personal care,15:20:00,15:25:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,22,7,Security procedures rel. to consumer purchases,15:25:00,15:35:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,23,18,Travel related to personal care,15:35:00,15:36:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,24,11,Eating and drinking,15:36:00,15:51:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,25,18,Travel related to personal care,15:51:00,15:53:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,26,18,Travel related to personal care,15:53:00,16:40:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,27,18,Travel related to personal care,16:40:00,16:45:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,28,18,Travel related to personal care,16:45:00,17:00:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,29,18,Travel related to personal care,17:00:00,17:02:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,30,18,Travel related to personal care,17:02:00,17:12:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,31,2,Interior cleaning,17:12:00,17:17:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,32,2,Interior cleaning,17:17:00,17:22:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,33,2,Interior cleaning,17:22:00,17:37:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,34,2,Interior cleaning,17:37:00,17:57:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,35,3,Physical care for hh children,17:57:00,18:17:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,36,2,Interior cleaning,18:17:00,18:47:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,37,2,Interior cleaning,18:47:00,18:57:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,38,3,Physical care for hh children,18:57:00,19:22:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,39,2,Interior cleaning,19:22:00,19:27:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,40,2,Interior cleaning,19:27:00,21:00:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,41,3,Physical care for hh children,21:00:00,21:10:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,42,3,Physical care for hh children,21:10:00,21:15:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,43,12,Socializing and communicating with others,21:15:00,21:30:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,44,2,Interior cleaning,21:30:00,21:35:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,45,11,Eating and drinking,21:35:00,21:50:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,46,13,Doing aerobics,21:50:00,22:30:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101122,47,1,Sleeping,22:30:00,06:30:00,Female,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,1,1,Sleeping,04:00:00,08:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,2,2,Interior cleaning,08:00:00,08:10:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,3,12,Socializing and communicating with others,08:10:00,11:10:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,4,2,Interior cleaning,11:10:00,11:55:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,5,11,Eating and drinking,11:55:00,12:15:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,6,2,Interior cleaning,12:15:00,13:45:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,7,2,Interior cleaning,13:45:00,15:45:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,8,2,Interior cleaning,15:45:00,16:45:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,9,2,Interior cleaning,16:45:00,17:45:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,10,11,Eating and drinking,17:45:00,18:05:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,11,2,Interior cleaning,18:05:00,19:05:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,12,2,Interior cleaning,19:05:00,19:50:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,13,12,Socializing and communicating with others,19:50:00,21:50:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101161,14,1,Sleeping,21:50:00,06:00:00,Male,44,Master’s degree,2,Midwest,1,Sunday,TRUE
'20101110101236,1,1,Sleeping,04:00:00,09:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,2,1,Sleeping,09:00:00,09:20:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,3,12,Socializing and communicating with others,09:20:00,10:20:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,4,18,Travel related to personal care,10:20:00,10:35:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,5,7,Security procedures rel. to consumer purchases,10:35:00,12:35:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,6,18,Travel related to personal care,12:35:00,12:45:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,7,7,Security procedures rel. to consumer purchases,12:45:00,12:55:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,8,18,Travel related to personal care,12:55:00,13:10:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,9,3,Physical care for hh children,13:10:00,15:45:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,10,18,Travel related to personal care,15:45:00,20:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,11,50,Insufficient detail in verbatim,20:30:00,20:50:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,12,12,Socializing and communicating with others,20:50:00,23:30:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101236,13,1,Sleeping,23:30:00,06:00:00,Female,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101302,1,1,Sleeping,04:00:00,06:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,2,1,Sleeping,06:00:00,06:01:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,3,12,Socializing and communicating with others,06:01:00,06:31:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,4,11,Eating and drinking,06:31:00,06:41:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,5,12,Socializing and communicating with others,06:41:00,08:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,6,50,Insufficient detail in verbatim,08:00:00,09:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,7,2,Interior cleaning,09:00:00,09:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,8,2,Interior cleaning,09:30:00,10:15:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,9,2,Interior cleaning,10:15:00,10:25:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,10,2,Interior cleaning,10:25:00,13:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,11,2,Interior cleaning,13:30:00,14:15:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,12,2,Interior cleaning,14:15:00,16:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,13,2,Interior cleaning,16:00:00,16:10:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,14,11,Eating and drinking,16:10:00,16:20:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,15,2,Interior cleaning,16:20:00,16:35:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,16,16,Waiting associated with telephone calls,16:35:00,17:05:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,17,2,Interior cleaning,17:05:00,17:50:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,18,1,Sleeping,17:50:00,18:35:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,19,18,Travel related to personal care,18:35:00,18:45:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,20,12,Socializing and communicating with others,18:45:00,21:45:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,21,18,Travel related to personal care,21:45:00,21:55:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,22,4,Physical care for nonhh children,21:55:00,22:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,23,12,Socializing and communicating with others,22:00:00,23:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101302,24,1,Sleeping,23:00:00,05:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,1,1,Sleeping,04:00:00,05:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,2,18,Travel related to personal care,05:30:00,06:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,3,3,Physical care for hh children,06:30:00,06:40:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,4,18,Travel related to personal care,06:40:00,06:45:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,5,7,Security procedures rel. to consumer purchases,06:45:00,10:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,6,18,Travel related to personal care,10:00:00,10:05:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,7,3,Physical care for hh children,10:05:00,10:20:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,8,18,Travel related to personal care,10:20:00,10:25:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,9,7,Security procedures rel. to consumer purchases,10:25:00,10:55:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,10,18,Travel related to personal care,10:55:00,11:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,11,11,Eating and drinking,11:00:00,12:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,12,18,Travel related to personal care,12:00:00,13:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,13,2,Interior cleaning,13:00:00,14:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,14,18,Travel related to personal care,14:00:00,14:10:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,15,13,Doing aerobics,14:10:00,15:10:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,16,7,Security procedures rel. to consumer purchases,15:10:00,15:25:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,17,18,Travel related to personal care,15:25:00,15:35:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,18,12,Socializing and communicating with others,15:35:00,16:35:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,19,2,Interior cleaning,16:35:00,17:05:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,20,1,Sleeping,17:05:00,18:30:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,21,18,Travel related to personal care,18:30:00,18:50:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,22,12,Socializing and communicating with others,18:50:00,20:50:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,23,18,Travel related to personal care,20:50:00,21:10:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,24,12,Socializing and communicating with others,21:10:00,22:10:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101329,25,1,Sleeping,22:10:00,08:00:00,Female,44,Master’s degree,2,Midwest,7,Saturday,TRUE
'20101110101421,1,1,Sleeping,04:00:00,06:00:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,2,2,Interior cleaning,06:00:00,07:00:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,3,12,Socializing and communicating with others,07:00:00,09:00:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,4,18,Travel related to personal care,09:00:00,09:15:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
'20101110101421,5,7,Security procedures rel. to consumer purchases,09:15:00,09:35:00,Male,44,Master’s degree,3,South,1,Sunday,TRUE
